Min,Max,Mean,Vol,fd,key
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
0.670485,1.49143545,0.8346798650000002,0.82095045,12.18100312875156,AUDUSD
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.1476,1.1477,1.1476150000000003,9.999999999998899e-05,100000.00000001102,GBPEUR
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
1.3322500000000002,1.3324500000000001,1.3323216666666666,0.00019999999999997797,40000.0000000044,USDCAD
